x,y,pixel_x,pixel_y,gap_before
5,0.01,146,1320,0
10,0.02,158,1295,0
15,0.026,171,1280,0
20,0.032,183,1265,0
25,0.038,195,1250,0
30,0.043,207,1238,0
35,0.047,219,1228,0
40,0.049,231,1223,0
45,0.0495,244,1222,0
50,0.0485,256,1224,0
60,0.049,280,1223,0
70,0.0495,304,1222,0
80,0.0495,329,1222,0
90,0.05,353,1221,0
100,0.05,377,1221,0
110,0.051,402,1218,0
120,0.052,426,1216,0
