x,y,pixel_x,pixel_y,gap_before
4.970151613045874,0.02690140845070424,639,328.0,0
11.64143722609248,0.018028169014084522,667,342.0,1
11.64143722609248,0.01422535211267606,667,348.0,0
20.120110569165657,0.0097887323943662,685,355.0,1
20.120110569165657,0.0047183098591549455,685,363.0,0
20.74109511842094,0.009154929577464804,686,356.0,0
20.74109511842094,0.0047183098591549455,686,363.0,0
21.381245656306763,0.009154929577464804,687,356.0,0
21.381245656306763,0.0047183098591549455,687,363.0,0
22.041153719473474,0.00852112676056338,688,357.0,0
22.041153719473474,0.004084507042253549,688,364.0,0
28.108966924911584,0.006619718309859163,696,360.0,1
28.108966924911584,0.0034507042253521247,696,365.0,0
33.73283214612847,0.005985915492957766,702,361.0,1
33.73283214612847,0.0034507042253521247,702,365.0,0
34.77395801337247,0.005985915492957766,703,361.0,0
34.77395801337247,0.0028169014084507282,703,366.0,0
53.21972269016208,0.0044014084507042195,717,363.5,1
54.86228948385006,0.0044014084507042195,718,363.5,0
56.55555225142412,0.0044014084507042195,719,363.5,0
60.10047269665363,0.0044014084507042195,721,363.5,1
61.95540608875718,0.0044014084507042195,722,363.5,0
65.83879113219474,0.0044014084507042195,724,363.5,1
67.87083125912102,0.0044014084507042195,725,363.5,0
69.96558801565783,0.0044014084507042195,726,363.5,0
74.3510538726014,0.0044014084507042195,728,363.5,1
76.64581540072594,0.0044014084507042195,729,363.5,0
91.9806278374626,0.005352112676056342,735,362.0,1
91.9806278374626,0.0009154929577464832,735,369.0,0
94.81950630791195,0.0044014084507042195,736,363.5,0
120.92281559157915,0.0044014084507042195,744,363.5,1
145.11629160490105,0.005352112676056342,750,362.0,1
145.11629160490105,0.0009154929577464832,750,369.0,0
149.59514248507324,0.0044014084507042195,751,363.5,0
179.5251972370743,0.0044014084507042195,757,363.5,1
222.09288899663383,0.004084507042253549,764,364.0,1
243.29804200374016,0.0028169014084507282,767,366.0,1
274.75391812400557,0.004084507042253549,771,364.0,1
291.97558324778953,0.0034507042253521247,773,365.0,1
339.9015423930881,0.004084507042253549,778,364.0,1
420.496491224036,0.004084507042253549,785,364.0,1
489.51835063767624,0.0028169014084507282,790,366.0,1
489.51835063767624,0.00028169014084505895,790,370.0,0
536.2569543451353,0.004084507042253549,793,364.0,1
605.5893344398833,0.0018661971830986057,797,367.5,1
624.2801671064434,0.004084507042253549,798,364.0,0
624.2801671064434,0.00028169014084505895,798,370.0,0
663.4102514187433,0.0034507042253521247,800,365.0,1
749.1822145372189,0.004084507042253549,804,364.0,1
749.1822145372189,0.00028169014084505895,804,370.0,0
820.7132012393886,0.0034507042253521247,807,365.0,1
926.822780156821,0.0018661971830986057,811,367.5,1
1015.3146672788572,0.0034507042253521247,814,365.0,1
1256.0585988318855,0.0034507042253521247,821,365.0,1
1294.8254326498457,0.0031338028169014265,822,365.5,0
1553.8859572745694,0.0034507042253521247,828,365.0,1
1651.2840354510404,0.0018661971830986057,830,367.5,1
1981.6625542394167,0.0031338028169014265,836,365.5,1
2170.8692319540614,0.0018661971830986057,839,367.5,1
2378.1411280961456,0.0031338028169014265,842,365.5,1
2451.5397752566373,0.0031338028169014265,843,365.5,0
2942.028426701058,0.002183098591549304,849,367.0,1
3639.6205259888843,0.0031338028169014265,856,365.5,1
3987.12697020723,0.0028169014084507282,859,366.0,1
3987.12697020723,0.00028169014084505895,859,370.0,0
4502.620522961262,0.0031338028169014265,863,365.5,1
4641.588833612777,0.0031338028169014265,864,365.5,0
25464.819025466986,-0.002253521126760555,920,374.0,1
26250.76198090143,-0.002253521126760555,921,374.0,0
27060.962180362538,-0.002253521126760555,922,374.0,0
27896.16829636368,0.0028169014084507282,923,366.0,0
29644.709215877974,0.0015492957746478797,925,368.0,1
31502.84925003535,0.0009154929577464832,927,369.0,1
32475.149207062932,-0.002253521126760555,928,374.0,0
33477.45810705731,-0.002253521126760555,929,374.0,0
36673.84419873407,0.0012323943661971815,932,368.5,1
38972.57270424489,0.0009154929577464832,934,369.0,1
40175.417261727234,-0.002253521126760555,935,374.0,0
41415.38626158211,-0.002253521126760555,936,374.0,0
42693.6255079059,-0.002253521126760555,937,374.0,0
46769.959808447034,-0.002253521126760555,940,374.0,1
54446.95511769049,-0.002253521126760555,945,374.0,1
57859.70800743581,0.0015492957746478797,947,368.0,1
65340.35927962593,-0.002253521126760555,951,374.0,1
71578.97557357122,0.0012323943661971815,954,368.5,1
76065.56908840938,0.00028169014084505895,956,370.0,1
78413.24719742555,0.0009154929577464832,957,369.0,0
80833.38374683194,-0.002253521126760555,958,374.0,0
83328.21508477356,-0.002253521126760555,959,374.0,0
88551.25476097176,-0.002253521126760555,961,374.0,1
91284.28949429006,-0.002253521126760555,962,374.0,0
103086.38735915766,0.00028169014084505895,966,370.0,1
106268.03258762322,-0.002253521126760555,967,374.0,0
120007.37073062886,0.00028169014084505895,971,370.0,1
127529.47183557448,-0.002253521126760555,973,374.0,1
135523.06068905178,-0.000985915492957734,975,372.0,1
139705.82730290253,-0.000985915492957734,976,372.0,0
148462.63408505678,-0.002253521126760555,978,374.0,1
162637.66186660551,-0.002253521126760555,981,374.0,1
201201.10569165638,-0.002253521126760555,988,374.0,1
207410.95118420952,-0.002253521126760555,989,374.0,0
213812.45656306762,-0.002253521126760555,990,374.0,0
264510.0905743631,-0.002253521126760555,997,374.0,1
272673.8965735473,-0.002253521126760555,998,374.0,0
281089.66924911586,-0.002253521126760555,999,374.0,0
