x,y,pixel_x,pixel_y,gap_before
0,0,629,1508,0
0.28,0.8,646,1311,0
0.37,0.05,652,1496,0
0.53,0.68,662,1341,0
0.64,0.04,669,1498,0
1.04,0.62,694,1356,0
1.14,0.03,700,1501,0
1.49,0.05,722,1496,0
1.74,1.0,737,1262,0
1.84,0.04,743,1498,0
2.01,0.16,754,1469,0
2.31,0.12,772,1479,0
2.62,0.1,791,1484,0
2.8,0.03,803,1501,0
3.31,0.08,834,1488,0
3.69,0.16,858,1469,0
4.0,0.06,878,1493,0
