x,y,pixel_x,pixel_y,gap_before
0,0,309,748,0
0.009,0.25,318,661,0
0.017,0.39,326,612,0
0.027,0.43,336,598,0
0.038,0.42,346,601,0
0.055,0.37,363,619,0
0.075,0.3,383,643,0
0.1,0.23,407,668,0
0.13,0.18,437,685,0
0.17,0.12,476,706,0
0.22,0.07,525,724,0
0.28,0.025,584,739,0
