x,y,pixel_x,pixel_y,gap_before
8.029556650246306,0.39464882943143814,117,371.0,0
8.029556650246306,0.38127090301003347,117,375.0,0
8.12807881773399,0.391304347826087,118,372.0,0
8.12807881773399,0.38127090301003347,118,375.0,0
8.226600985221674,0.391304347826087,119,372.0,0
8.226600985221674,0.3745819397993311,119,377.0,0
8.32512315270936,0.3879598662207358,120,373.0,0
8.32512315270936,0.36789297658862874,120,379.0,0
8.423645320197044,0.3879598662207358,121,373.0,0
8.423645320197044,0.36789297658862874,121,379.0,0
8.52216748768473,0.38461538461538464,122,374.0,0
8.52216748768473,0.36454849498327757,122,380.0,0
8.620689655172413,0.3745819397993311,123,377.0,0
8.620689655172413,0.36454849498327757,123,380.0,0
8.719211822660098,0.3745819397993311,124,377.0,0
8.719211822660098,0.3612040133779264,124,381.0,0
8.817733990147783,0.3712374581939799,125,378.0,0
8.817733990147783,0.35785953177257523,125,382.0,0
8.916256157635468,0.36789297658862874,126,379.0,0
8.916256157635468,0.35451505016722407,126,383.0,0
9.014778325123153,0.36789297658862874,127,379.0,0
9.014778325123153,0.35451505016722407,127,383.0,0
9.113300492610838,0.36454849498327757,128,380.0,0
9.113300492610838,0.35451505016722407,128,383.0,0
9.211822660098521,0.3712374581939799,129,378.0,0
9.211822660098521,0.35451505016722407,129,383.0,0
9.310344827586206,0.36454849498327757,130,380.0,0
9.310344827586206,0.35451505016722407,130,383.0,0
9.408866995073891,0.35451505016722407,131,383.0,0
9.408866995073891,0.34448160535117056,131,386.0,0
9.507389162561577,0.35785953177257523,132,382.0,0
9.507389162561577,0.34448160535117056,132,386.0,0
9.605911330049262,0.36454849498327757,133,380.0,0
9.605911330049262,0.34448160535117056,133,386.0,0
9.704433497536947,0.35785953177257523,134,382.0,0
9.704433497536947,0.34448160535117056,134,386.0,0
9.80295566502463,0.35785953177257523,135,382.0,0
9.80295566502463,0.3411371237458194,135,387.0,0
9.901477832512315,0.35785953177257523,136,382.0,0
9.901477832512315,0.34448160535117056,136,386.0,0
10.0,0.35451505016722407,137,383.0,0
10.0,0.3411371237458194,137,387.0,0
10.098522167487685,0.35451505016722407,138,383.0,0
10.098522167487685,0.3411371237458194,138,387.0,0
10.19704433497537,0.34448160535117056,139,386.0,0
10.295566502463053,0.3511705685618729,140,384.0,0
10.295566502463053,0.3377926421404682,140,388.0,0
10.394088669950738,0.3511705685618729,141,384.0,0
10.394088669950738,0.3377926421404682,141,388.0,0
10.492610837438423,0.3411371237458194,142,387.0,0
10.591133004926109,0.34782608695652173,143,385.0,0
10.591133004926109,0.3377926421404682,143,388.0,0
10.689655172413794,0.35451505016722407,144,383.0,0
10.689655172413794,0.3377926421404682,144,388.0,0
10.788177339901479,0.3511705685618729,145,384.0,0
10.788177339901479,0.3377926421404682,145,388.0,0
10.886699507389162,0.3511705685618729,146,384.0,0
10.886699507389162,0.3377926421404682,146,388.0,0
10.985221674876847,0.3511705685618729,147,384.0,0
10.985221674876847,0.3377926421404682,147,388.0,0
11.083743842364532,0.35451505016722407,148,383.0,0
11.083743842364532,0.3377926421404682,148,388.0,0
11.182266009852217,0.35451505016722407,149,383.0,0
11.182266009852217,0.3411371237458194,149,387.0,0
11.280788177339902,0.34782608695652173,150,385.0,0
11.379310344827587,0.35451505016722407,151,383.0,0
11.379310344827587,0.3411371237458194,151,387.0,0
11.47783251231527,0.35451505016722407,152,383.0,0
11.47783251231527,0.3411371237458194,152,387.0,0
11.576354679802956,0.34448160535117056,153,386.0,0
11.67487684729064,0.34782608695652173,154,385.0,0
11.67487684729064,0.3377926421404682,154,388.0,0
11.773399014778326,0.34448160535117056,155,386.0,0
11.773399014778326,0.33444816053511706,155,389.0,0
11.87192118226601,0.34448160535117056,156,386.0,0
11.87192118226601,0.33444816053511706,156,389.0,0
11.970443349753694,0.3411371237458194,157,387.0,0
11.970443349753694,0.3311036789297659,157,390.0,0
12.068965517241379,0.3377926421404682,158,388.0,0
12.068965517241379,0.32441471571906355,158,392.0,0
12.167487684729064,0.3377926421404682,159,388.0,0
12.167487684729064,0.3277591973244147,159,391.0,0
12.266009852216749,0.3311036789297659,160,390.0,0
12.364532019704434,0.33444816053511706,161,389.0,0
12.364532019704434,0.32441471571906355,161,392.0,0
12.463054187192117,0.33444816053511706,162,389.0,0
12.463054187192117,0.32441471571906355,162,392.0,0
12.561576354679804,0.33444816053511706,163,389.0,0
12.561576354679804,0.32441471571906355,163,392.0,0
12.660098522167488,0.33444816053511706,164,389.0,0
