x,y,pixel_x,pixel_y,gap_before
0,0,165,1294,0
2,22,172,1290,0
5,50,183,1286,0
10,95,200,1279,0
15,145,218,1271,0
20,195,235,1263,0
25,245,253,1255,0
32,315,277,1244,0
40,395,305,1231,0
50,495,341,1215,0
63,620,386,1195,0
80,780,446,1169,0
100,950,516,1142,0
