x,y,pixel_x,pixel_y,gap_before
0.09723302792900651,0.7256347509923295,666.0300450056301,948.0425817539023,0
0.09723302792900651,0.7245843940359509,666.0300450056301,948.3030702790842,0
0.09723302792900651,0.7219628610366688,666.0300450056301,948.9532104629061,0
0.09723302792900651,0.7198621471239115,666.0300450056301,949.47418751327,0
0.09723302792900651,0.7193410716025831,666.0300450056301,949.6034142425594,0
0.09723302792900651,0.7104256027787507,666.0300450056301,951.8144505108698,0
0.09723302792900651,0.7030815664326255,666.0300450056301,953.6357715247088,0
0.09723302792900651,0.6988886009556363,666.0300450056301,954.6756269630022,0
0.09723302792900651,0.6983675254343078,666.0300450056301,954.8048536922917,0
0.09723302792900651,0.6962668115215505,666.0300450056301,955.3258307426555,0
0.09723302792900651,0.6941745599573186,666.0300450056301,955.844709130585,0
0.09723302792900651,0.6931242030009399,666.0300450056301,956.1051976557669,0
0.09723302792900651,0.6915527705232328,666.0300450056301,956.4949129102383,0
0.09723302792900651,0.6905024135668542,666.0300450056301,956.7554014354203,0
0.09723302792900651,0.6868305236111935,666.0300450056301,957.6660301444241,0
0.09723302792900651,0.6826373016994004,666.0300450056301,958.7059491785487,0
0.09723302792900651,0.6815869447430217,666.0300450056301,958.9664377037307,0
0.09723302792900651,0.680536587786643,666.0300450056301,959.2269262289126,0
0.09723302792900651,0.6758228032231293,666.0300450056301,960.395944800664,0
0.09723302792900651,0.6747724462667506,666.0300450056301,960.6564333258459,0
0.09723302792900651,0.6716295813113362,666.0300450056301,961.4358638347886,0
0.09723302792900651,0.671100299876286,666.0300450056301,961.5671256306811,0
0.09723302792900651,0.6658485150943927,666.0300450056301,962.8695682565907,0
0.09723302792900651,0.6621763687039282,666.0300450056301,963.7802605614258,0
0.09723302792900651,0.6600756547911708,666.0300450056301,964.3012376117897,0
0.09723302792900651,0.6579834032269389,666.0300450056301,964.8201159997192,0
0.09723302792900651,0.6574541217918888,666.0300450056301,964.9513777956116,0
0.09723302792900651,0.6391105709714211,666.0300450056301,969.5005783990875,0
0.09723302792900651,0.6081711990229348,666.0300450056301,977.1735426423122,0
0.09723302792900651,0.6034489521108954,666.0300450056301,978.344659876498,0
0.09723302792900651,0.5735430124217368,666.0300450056301,985.7613329194093,0
0.09723302792900651,0.5698795848146015,666.0300450056301,986.6698629659788,0
0.09723302792900651,0.5620144729471479,666.0300450056301,988.6204107091073,0
0.5221995181569604,0.7398104669465808,666.1613596511105,944.527004197248,0
0.5221995181569604,0.7377097530338235,666.1613596511105,945.0479812476118,0
0.5221995181569604,0.7371886775124951,666.1613596511105,945.1772079769013,0
0.5221995181569604,0.7366593960774448,666.1613596511105,945.3084697727937,0
0.5221995181569604,0.7350879635997377,666.1613596511105,945.698185027265,0
0.5221995181569604,0.734567144513213,666.1613596511105,945.8273481607232,0
