x,y,pixel_x,pixel_y,gap_before
1.0060978565143985,-0.004999948126861802,659.2666625976562,362.5120798746745,0
1.1412591616827992,-0.004999948126861802,664.7958119710287,362.5120798746745,0
1.1412591616827992,-0.004999948126861802,664.7958119710287,362.5120798746745,0
1.2309000159470804,-0.004999948126861802,668.1125005086263,362.5120798746745,0
1.4381618238459188,0.11201199579976509,674.9385833740234,362.22937901814777,1
1.4402812799475697,0.11201199579976509,675.0031789143881,362.22937901814777,0
1.6779742006045997,0.5221261620258312,681.7033131917318,361.2385431925456,1
1.9004167772580423,1.194724447153533,687.1637344360352,359.61354573567706,0
1.9004167772580423,1.194724447153533,687.1637344360352,359.61354573567706,0
2.019438807285715,1.6922719168084004,689.8283004760742,358.4114710489909,0
2.3145209274528273,3.0097056172015204,695.8105723063151,355.2285512288411,1
2.3179318965251183,3.0097056172015204,695.8751678466797,355.2285512288411,0
2.6411342208499464,4.620583641608031,701.6008377075195,351.336669921875,1
2.7858284655624432,5.351826055160422,703.9403915405273,349.5699882507324,0
2.7858284655624432,5.351826055160422,703.9403915405273,349.5699882507324,0
3.0857785080275835,6.9910590485495,708.4258397420248,345.6096013387044,0
3.453826499988516,9.069405907300405,713.3683522542318,340.5883153279622,1
3.458916493011593,9.099589804676715,713.4329477945963,340.51539103190106,0
3.865878896511847,11.353132214240953,718.3120727539062,335.07083257039386,1
4.077670642143294,12.49310722940541,720.6516265869141,332.31665293375653,0
4.077670642143294,12.49310722940541,720.6516265869141,332.31665293375653,0
4.424141691646503,14.425534549401567,724.2287317911783,327.6479085286458,0
4.871530539168416,16.884061674408564,728.4542083740234,321.7081069946289,1
4.8787098391292565,16.913377159741813,728.5188039143881,321.6372807820638,0
5.364169108089168,19.459166537320648,732.6797485351562,315.4866536458333,1
5.977386872289172,22.56347643618552,737.4276479085287,307.9866409301758,0
5.977386872289172,22.56347643618552,737.4276479085287,307.9866409301758,0
6.031004339841112,22.82647370765805,737.8193537394205,307.35123952229816,0
6.553051273472917,25.431328261924897,741.4608001708984,301.05791091918945,1
6.5623947749061715,25.459788492973278,741.523297627767,300.98915100097656,0
7.119987578360504,28.153800016996875,745.1004028320312,294.48041915893555,1
7.713590146555843,30.816601338502313,748.612912495931,288.0470911661784,0
7.713590146555843,30.816601338502313,748.612912495931,288.0470911661784,0
7.886596363818993,31.635790208054427,749.5858510335287,286.0679308573405,0
8.506485119889911,34.32981488983627,752.9047648111979,279.5591672261556,1
8.506485119889911,34.35827512088465,752.9047648111979,279.4904073079427,0
9.160958249342471,37.13903574490915,756.1560312906901,272.7720896402995,1
9.938870089012736,40.35889049765816,759.7310384114584,264.9929205576579,0
9.938870089012736,40.35889049765816,759.7310384114584,264.9929205576579,0
10.027542617405777,40.71070921605261,760.1206461588541,264.1429265340169,0
10.719322346055908,43.490963266385315,763.0469004313151,257.4258327484131,1
10.719322346055908,43.51941691855457,763.0469004313151,257.35708872477215,0
11.475647182288874,46.35994665933234,766.0374959309896,250.49436887105307,1
12.451286157456963,49.9893958468574,769.6166356404623,241.72561963399252,0
13.271149413613621,52.82810981699962,772.4137624104818,234.8672866821289,1
13.271149413613621,52.857425302332864,772.4137624104818,234.7964604695638,0
14.123424488673342,55.69709320994666,775.1439412434896,227.9358228047689,1
14.569006601907859,57.16042671245718,776.5064239501953,224.40040906270346,0
14.569006601907859,57.16042671245718,776.5064239501953,224.40040906270346,0
15.276957104471135,59.38431811385334,778.5877227783203,219.02748743693033,0
16.210184361804917,62.22423601887347,781.1885833740234,212.1662457784017,1
16.234073727789223,62.25355150420672,781.2531789143881,212.09541956583658,0
17.225668733780864,65.12184411484674,783.8537851969401,205.16562461853027,1
18.606911622165672,68.78061536658416,787.2371037801107,196.32603327433267,0
19.773484364411654,71.61950038758334,789.9044036865234,189.46728706359863,1
19.773484364411654,71.64881587291659,789.9044036865234,189.39646085103354,0
21.042425283207702,74.48848378053037,792.6326751708984,182.53582318623862,1
21.357569224270808,75.19040412987043,793.2847340901693,180.83998362223306,0
21.357569224270808,75.19040412987043,793.2847340901693,180.83998362223306,0
22.831414602262825,78.11707113489148,796.2118148803711,173.7691561381022,0
24.333494591715553,80.8985291201021,799.0066528320312,167.04915364583334,1
24.369355489099814,80.92784460543534,799.0712483723959,166.97832743326822,0
26.12674317458773,83.73724309024432,802.125612894694,160.19082069396973,1
27.51885683340319,85.78694550933164,804.4026692708334,155.23873964945474,0
27.51885683340319,85.78694550933164,804.4026692708334,155.23873964945474,0
28.644426952349967,87.16232597696334,806.1610539754232,151.91582043965658,0
30.983784780853302,89.82564702991881,809.6045811971029,145.48123677571616,1
31.030930613077437,89.85410068208807,809.6712748209635,145.4124927520752,0
33.916772500393165,92.37298902296862,813.5718663533529,139.3268585205078,1
35.51085299934802,93.63109439150914,815.5864715576172,136.28727595011392,0
35.51085299934802,93.63109439150914,815.5864715576172,136.28727595011392,0
38.412988392173666,95.26947870949246,819.0322875976562,132.3289394378662,0
43.445133907532984,97.3784239350039,824.4320551554362,127.2337277730306,1
43.5091601197579,97.3784239350039,824.4966506958008,127.2337277730306,0
50.16325623984409,98.95817070344162,830.7389577229818,123.41705958048503,1
52.05399076086243,99.27981210333886,832.3618570963541,122.63997395833333,0
52.05399076086243,99.27981210333886,832.3618570963541,122.63997395833333,0
59.13405265329563,99.86531918675169,837.9556020100912,121.22538884480794,0
59.13405265329563,99.86531918675169,837.9556020100912,121.22538884480794,0
61.365846217976696,99.92395344685771,839.5805994669596,121.08372847239177,0
71.70552551069184,100.04113315220175,846.4108149210612,120.8006223042806,1
71.80776500988414,100.04113315220175,846.4733123779297,120.8006223042806,0
84.0276827066478,100.04113315220175,853.3666610717773,120.8006223042806,1
86.55527248875791,100.04113315220175,854.6666463216146,120.8006223042806,0
86.55527248875791,100.04113315220175,854.6666463216146,120.8006223042806,0
98.33268866757433,100.04113315220175,860.2624893188477,120.8006223042806,0
98.33268866757433,100.04113315220175,860.2624893188477,120.8006223042806,0
102.79788213502782,100.04113315220175,862.2104008992513,120.8006223042806,0
120.11279963799653,100.04113315220175,869.0385182698568,120.8006223042806,1
120.28405941740814,100.04113315220175,869.1010157267252,120.8006223042806,0
140.7540636822657,100.04113315220175,875.9945551554362,120.8006223042806,1
144.14356089705896,100.04113315220175,877.038319905599,120.8006223042806,0
144.14356089705896,100.04113315220175,877.038319905599,120.8006223042806,0
163.7412443540249,100.04113315220175,882.6299667358398,120.8006223042806,0
163.7412443540249,100.04113315220175,882.6299667358398,120.8006223042806,0
172.19586667586427,100.04113315220175,884.8382949829102,120.8006223042806,0
201.1897324088683,100.04113315220175,891.664187113444,120.8006223042806,1
201.4958685841764,100.04113315220175,891.7308807373047,120.8006223042806,0
235.78619933048523,100.04113315220175,898.6243565877279,120.8006223042806,1
239.67016273695324,100.04113315220175,899.3410110473633,120.8006223042806,0
239.67016273695324,100.04113315220175,899.3410110473633,120.8006223042806,0
272.2429656492617,100.04113315220175,904.9306233723959,120.8006223042806,0
272.2429656492617,100.04113315220175,904.9306233723959,120.8006223042806,0
288.4563889791015,100.04113315220175,907.4680964152018,120.8006223042806,0
337.04151365678285,100.04113315220175,914.296023050944,120.8006223042806,1
337.53822041174266,100.04113315220175,914.3606185913086,120.8006223042806,0
394.9806516436644,100.04113315220175,921.2541580200195,120.8006223042806,1
399.09129473704553,100.04113315220175,921.7082977294922,120.8006223042806,0
399.09129473704553,100.04113315220175,921.7082977294922,120.8006223042806,0
453.33051224763426,100.04113315220175,927.2979100545248,120.8006223042806,0
453.33051224763426,100.04113315220175,927.2979100545248,120.8006223042806,0
483.1663560023739,100.04113315220175,930.0937652587891,120.8006223042806,0
564.5762195337734,100.04113315220175,936.9239807128906,120.8006223042806,1
565.4082500420913,100.04113315220175,936.9885762532552,120.8006223042806,0
661.6258863438169,100.04113315220175,943.8818613688151,120.8006223042806,1
663.5774335088078,100.04113315220175,944.0110524495443,120.8006223042806,0
663.5774335088078,100.04113315220175,944.0110524495443,120.8006223042806,0
753.797075719387,100.04113315220175,949.6026992797852,120.8006223042806,0
753.797075719387,100.04113315220175,949.6026992797852,120.8006223042806,0
809.3819149435154,100.04113315220175,952.723503112793,120.8006223042806,0
945.712758595237,100.04113315220175,959.5516840616862,120.8006223042806,1
947.1064798325688,100.04113315220175,959.6162796020508,120.8006223042806,0
