x,y,pixel_x,pixel_y,gap_before
5,0,163,1414,0
20,1,213,1413,0
40,3,278,1412,0
55,8,327,1409,0
65,25,360,1397,0
72,70,383,1367,0
78,145,402,1317,0
82,225,416,1263,0
86,315,429,1202,0
90,370,442,1165,0
95,425,458,1129,0
100,465,475,1102,0
110,510,507,1071,0
120,550,540,1045,0
